date,platform,content_type,followers,likes,comments,shares,engagement_rate
2024-01-14 19:00:00,LinkedIn,Image,83900,7483,16,1142,0.10299165673420739
2024-01-14 20:00:00,Twitter,Video,67150,13733,1976,1089,0.25015636634400595
2024-01-14 21:00:00,LinkedIn,Video,106102,2009,3,3597,0.05286422499104635
2024-01-14 22:00:00,Instagram,Video,139113,85,1259,4393,0.04123985536937597
2024-01-14 23:00:00,LinkedIn,Video,36607,3046,1540,3951,0.23320676373371213
2024-01-15 00:00:00,LinkedIn,Image,165002,1349,1868,2748,0.03615107695664295
2024-01-15 01:00:00,Twitter,Video,3442,13041,1815,3202,5.246368390470656
2024-01-15 02:00:00,Instagram,Video,5655,9015,2454,3903,2.7183023872679044
2024-01-15 03:00:00,Twitter,Image,144084,7141,1134,2688,0.07608756003442436
2024-01-15 04:00:00,Twitter,Text,69577,7346,3332,210,0.15648849476119983
2024-01-15 05:00:00,LinkedIn,Image,128383,9938,636,1075,0.09073631244012058
2024-01-15 06:00:00,Twitter,Video,97006,3841,155,4762,0.0902830752736944
2024-01-15 07:00:00,LinkedIn,Video,85330,1549,3680,1596,0.07998359310910583
2024-01-15 08:00:00,Instagram,Image,47910,13461,538,4192,0.379691087455646
2024-01-15 09:00:00,Twitter,Image,37789,10764,3373,418,0.38516499510439545
2024-01-15 10:00:00,Twitter,Video,42944,10078,1616,2042,0.31985842026825634
2024-01-15 11:00:00,Instagram,Video,48355,13615,3007,2296,0.39123151690621444
2024-01-15 12:00:00,Twitter,Video,162459,8872,1835,2869,0.08356569965345102
2024-01-15 13:00:00,Twitter,Image,161695,12508,3939,1762,0.11261325334735149
2024-01-15 14:00:00,LinkedIn,Text,112342,4213,1316,4758,0.09156860301579106
2024-01-15 15:00:00,Twitter,Image,176869,11820,862,2417,0.08536826690940753
2024-01-15 16:00:00,Instagram,Video,113737,14116,2585,2551,0.16926769652795484
2024-01-15 17:00:00,Instagram,Image,56750,9039,799,1997,0.20854625550660794
2024-01-15 18:00:00,Instagram,Video,190082,10799,3042,539,0.0756515609052935
2024-01-15 19:00:00,LinkedIn,Image,56869,3549,2953,3177,0.17019817475250137
2024-01-15 20:00:00,Twitter,Text,36013,2828,953,1948,0.15908144281231779
2024-01-15 21:00:00,Instagram,Image,43597,13226,307,874,0.3304585177879212
2024-01-15 22:00:00,Twitter,Image,75598,7982,453,1057,0.12555887721897405
2024-01-15 23:00:00,LinkedIn,Video,57030,202,1378,1577,0.055356829738734
2024-01-16 00:00:00,Instagram,Video,108947,2613,3059,445,0.056146566679210995
2024-01-16 01:00:00,LinkedIn,Image,178372,4423,600,2924,0.04455295674208957
2024-01-16 02:00:00,LinkedIn,Image,191440,1669,1813,3392,0.03590681153363978
2024-01-16 03:00:00,LinkedIn,Text,68170,3481,3393,3627,0.15404136717030953
2024-01-16 04:00:00,LinkedIn,Video,113234,9598,2332,694,0.1114859494498119
2024-01-16 05:00:00,Twitter,Video,89502,13538,468,3424,0.19474425152510558
2024-01-16 06:00:00,Instagram,Image,134130,5897,679,3685,0.07650041004995153
2024-01-16 07:00:00,Twitter,Image,2863,14595,3252,1729,6.837582954942368
2024-01-16 08:00:00,LinkedIn,Video,139869,7023,442,3002,0.07483430924650923
2024-01-16 09:00:00,Twitter,Text,111460,9846,3768,1682,0.13723308810335547
2024-01-16 10:00:00,Twitter,Video,33496,12453,2325,4378,0.5718891807977072
2024-01-16 11:00:00,LinkedIn,Video,171937,7300,3838,110,0.06541931056142657
2024-01-16 12:00:00,Twitter,Text,179532,13808,2463,3450,0.10984671256377693
2024-01-16 13:00:00,Instagram,Text,56646,6735,129,3378,0.18080711789005402
2024-01-16 14:00:00,LinkedIn,Video,95055,4700,1994,399,0.07461995686707695
2024-01-16 15:00:00,LinkedIn,Text,86504,7556,1124,2289,0.12680338481457504
2024-01-16 16:00:00,Twitter,Image,131276,14731,3855,2657,0.16181937292422072
2024-01-16 17:00:00,Twitter,Video,19216,2997,1443,2788,0.37614487926727724
2024-01-16 18:00:00,Instagram,Video,103501,4495,2676,837,0.07737123312818234
2024-01-16 19:00:00,Instagram,Image,2658,7935,2453,156,3.9668924003009782
2024-01-16 20:00:00,Twitter,Text,47269,6994,1174,2251,0.22041930229114218
2024-01-16 21:00:00,Twitter,Image,145201,8600,1657,1321,0.07973774285301065
2024-01-16 22:00:00,Instagram,Image,176431,10616,1212,2092,0.07889769938389513
2024-01-16 23:00:00,Instagram,Video,31619,2772,1365,3635,0.24580157500237199
2024-01-17 00:00:00,Instagram,Video,162983,6893,2989,1278,0.06847339906616028
2024-01-17 01:00:00,LinkedIn,Video,178617,14408,87,660,0.08484634721219145
2024-01-17 02:00:00,LinkedIn,Video,140295,6516,412,2579,0.06776435368331017
2024-01-17 03:00:00,Twitter,Text,72264,13719,3944,4850,0.31153824864386137
2024-01-17 04:00:00,Twitter,Video,8875,7085,1292,3182,1.3024225352112675
2024-01-17 05:00:00,Instagram,Image,97367,499,2274,2341,0.05252292871301365
2024-01-17 06:00:00,Instagram,Image,60331,13605,2506,3352,0.32260363660473057
2024-01-17 07:00:00,Instagram,Image,107338,13524,3003,3926,0.19054761594216402
2024-01-17 08:00:00,LinkedIn,Video,144640,11402,1646,4181,0.11911642699115044
2024-01-17 09:00:00,Twitter,Image,134407,11945,2024,1346,0.11394495822390203
2024-01-17 10:00:00,Twitter,Video,35255,8216,213,3882,0.3491986952205361
2024-01-17 11:00:00,LinkedIn,Video,151567,13640,659,3097,0.11477432422624978
2024-01-17 12:00:00,LinkedIn,Video,111584,641,3487,1217,0.04790113277889303
2024-01-17 13:00:00,Instagram,Image,51876,12829,3055,1844,0.3417379905929524
2024-01-17 14:00:00,Instagram,Image,62614,3313,14,198,0.056297313699811544
2024-01-17 15:00:00,Twitter,Text,109928,5082,294,4647,0.09117786187322612
2024-01-17 16:00:00,Twitter,Text,184788,124,1006,4532,0.03064051778253999
2024-01-17 17:00:00,Twitter,Image,105470,5653,1286,339,0.06900540438039253
2024-01-17 18:00:00,LinkedIn,Image,136673,13530,3192,4120,0.15249537216568013
2024-01-17 19:00:00,LinkedIn,Text,106123,12404,2111,442,0.14094022973342255
2024-01-17 20:00:00,LinkedIn,Image,54336,6852,564,1628,0.16644581861012955
2024-01-17 21:00:00,LinkedIn,Image,122055,14232,40,2046,0.13369382655360287
2024-01-17 22:00:00,Instagram,Video,134206,7135,2950,3695,0.10267797266888216
2024-01-17 23:00:00,LinkedIn,Text,195546,5422,1248,898,0.038701891115134036
2024-01-18 00:00:00,Instagram,Video,104137,8319,25,502,0.08494579256172158
2024-01-18 01:00:00,Twitter,Image,70884,11104,3192,1213,0.21879408611252188
2024-01-18 02:00:00,LinkedIn,Image,187063,13746,2935,3426,0.10748785168633028
2024-01-18 03:00:00,Instagram,Image,31916,10240,3509,4283,0.5649830805865397
2024-01-18 04:00:00,LinkedIn,Text,95601,6029,3152,3722,0.13496720745598895
2024-01-18 05:00:00,Instagram,Text,59488,5610,3178,2817,0.19508136094674555
2024-01-18 06:00:00,Twitter,Text,118180,2817,2226,2879,0.06703333897444576
2024-01-18 07:00:00,LinkedIn,Text,131043,7012,2960,4090,0.107308288119167
2024-01-18 08:00:00,Twitter,Video,48332,3290,1323,359,0.10287180336009269
2024-01-18 09:00:00,LinkedIn,Video,71128,2537,2299,2940,0.10932403554155888
2024-01-18 10:00:00,LinkedIn,Image,27869,14176,937,3813,0.6791058164986186
2024-01-18 11:00:00,LinkedIn,Text,12996,4584,2008,419,0.5394736842105263
2024-01-18 12:00:00,LinkedIn,Image,121402,6200,895,2338,0.0777005321164396
2024-01-18 13:00:00,Instagram,Text,61802,1604,1140,2281,0.08130804828322707
2024-01-18 14:00:00,LinkedIn,Video,156227,2741,578,2069,0.03448827667432646
2024-01-18 15:00:00,Twitter,Video,91486,7967,2920,609,0.12565857071027262
2024-01-18 16:00:00,Twitter,Video,39105,12165,3766,4012,0.509985935302391
2024-01-18 17:00:00,Instagram,Image,134880,1738,2074,1843,0.041926156583629894
2024-01-18 18:00:00,Instagram,Image,168201,11798,1888,2070,0.09367364046587119
2024-01-18 19:00:00,Twitter,Image,158375,7429,2732,3474,0.08609313338595107
2024-01-18 20:00:00,LinkedIn,Video,187284,9952,3492,585,0.07490762691954465
2024-01-18 21:00:00,Twitter,Image,135270,3077,1306,906,0.0390995786205367
2024-01-18 22:00:00,Twitter,Image,182385,9394,3913,2422,0.0862406447898676
2024-01-18 23:00:00,Twitter,Video,95480,9894,2893,4833,0.18454126518642647
2024-01-19 00:00:00,Instagram,Video,60577,2784,1064,950,0.07920497878732852
2024-01-19 01:00:00,Twitter,Video,71315,13029,2107,4274,0.2721727546799411
2024-01-19 02:00:00,Instagram,Image,121338,8816,2049,3958,0.12216288384512683
2024-01-19 03:00:00,LinkedIn,Text,13021,10627,1176,272,0.9273481299439367
2024-01-19 04:00:00,Instagram,Text,148632,11317,748,1214,0.08934146078906292
2024-01-19 05:00:00,Instagram,Text,110661,8792,57,2694,0.10430955801953715
2024-01-19 06:00:00,Instagram,Image,71401,1690,2979,733,0.07565720368062072
2024-01-19 07:00:00,Instagram,Image,159867,13066,760,2788,0.10392388673084502
2024-01-19 08:00:00,Instagram,Video,183313,7124,3587,2096,0.06986411220153509
2024-01-19 09:00:00,LinkedIn,Video,91035,11411,2154,1828,0.1690888119953864
2024-01-19 10:00:00,Twitter,Text,111791,11091,58,3615,0.13206787666270092
2024-01-19 11:00:00,Instagram,Video,29744,9120,2542,4591,0.546429532006455
2024-01-19 12:00:00,Instagram,Image,110264,5441,39,3473,0.08119603859827323
2024-01-19 13:00:00,LinkedIn,Video,117605,8970,2013,775,0.09997874240040815
2024-01-19 14:00:00,Twitter,Video,14574,3807,1004,113,0.3378619459311102
2024-01-19 15:00:00,Instagram,Image,100639,250,583,2196,0.030097675851310127
2024-01-19 16:00:00,Instagram,Text,49418,9648,532,929,0.2247966328058602
2024-01-19 17:00:00,Twitter,Text,128053,6790,3220,1921,0.09317235832038297
2024-01-19 18:00:00,Twitter,Video,40326,2643,1771,4544,0.22213956256509448
2024-01-19 19:00:00,Instagram,Text,85887,8460,1444,914,0.12595619826050508
2024-01-19 20:00:00,Twitter,Video,129066,10166,1636,2549,0.11119117350812763
2024-01-19 21:00:00,Twitter,Text,43565,11547,2625,2407,0.38055778721450706
2024-01-19 22:00:00,LinkedIn,Image,189403,13270,1748,492,0.08188888243586427
2024-01-19 23:00:00,Twitter,Video,142231,5246,2181,982,0.059122132305896746
2024-01-20 00:00:00,LinkedIn,Text,106062,2770,3297,2075,0.07676641964134186
2024-01-20 01:00:00,LinkedIn,Video,30368,4092,3472,4939,0.4117162802950474
2024-01-20 02:00:00,Instagram,Video,106732,13873,1877,1196,0.15877150245474647
2024-01-20 03:00:00,Twitter,Text,140233,13307,1984,586,0.11321871456789771
2024-01-20 04:00:00,Instagram,Video,117481,10293,2935,3759,0.14459359385773018
2024-01-20 05:00:00,LinkedIn,Video,26912,7139,2789,3807,0.5103671224732461
2024-01-20 06:00:00,Twitter,Text,20793,3971,3162,3404,0.506757081710191
2024-01-20 07:00:00,Twitter,Video,18948,4014,602,3202,0.41260291323622544
2024-01-20 08:00:00,LinkedIn,Text,19097,8829,2192,2075,0.6857621615960622
2024-01-20 09:00:00,Twitter,Video,169051,6837,3581,425,0.06414040733269842
2024-01-20 10:00:00,Twitter,Video,164075,3317,3403,3291,0.06101477982629895
2024-01-20 11:00:00,Instagram,Video,190719,716,395,2108,0.016878234470608593
2024-01-20 12:00:00,LinkedIn,Text,30426,9897,3280,3702,0.5547558009597056
2024-01-20 13:00:00,Instagram,Text,198640,2654,996,4975,0.04342025775271849
2024-01-20 14:00:00,Instagram,Video,186853,14907,2655,4623,0.11872969660642323
2024-01-20 15:00:00,LinkedIn,Text,16279,7501,3505,3408,0.8854352232938141
2024-01-20 16:00:00,Instagram,Text,105881,4944,2112,253,0.06903032649861637
2024-01-20 17:00:00,LinkedIn,Image,107837,14390,3391,1349,0.1773973682502295
2024-01-20 18:00:00,Instagram,Text,143250,14135,2030,3217,0.13530191972076788
2024-01-20 19:00:00,Instagram,Video,44302,10918,1332,4504,0.3781770574691887
2024-01-20 20:00:00,Instagram,Image,50194,14594,1656,1839,0.3603817189305495
2024-01-20 21:00:00,LinkedIn,Text,80051,658,2916,546,0.05146718966658755
2024-01-20 22:00:00,Twitter,Video,114000,7343,3569,3075,0.12269298245614035
2024-01-20 23:00:00,Instagram,Video,102124,7164,1366,2186,0.10493126003681799
2024-01-21 00:00:00,LinkedIn,Video,3325,11389,3223,1450,4.830676691729323
2024-01-21 01:00:00,Instagram,Image,124358,11167,531,1640,0.10725486096592098
2024-01-21 02:00:00,LinkedIn,Text,15821,11281,3837,1227,1.0331205359964604
2024-01-21 03:00:00,LinkedIn,Image,143157,14206,3030,1378,0.13002507736261587
2024-01-21 04:00:00,Instagram,Text,162714,14297,3182,679,0.1115945769878437
2024-01-21 05:00:00,Twitter,Video,65660,6469,3252,3495,0.20127931769722815
2024-01-21 06:00:00,Twitter,Video,71301,5465,746,3672,0.13860955666820943
2024-01-21 07:00:00,LinkedIn,Text,47469,14963,732,4905,0.43396743137626664
2024-01-21 08:00:00,Twitter,Video,113869,12083,3304,2226,0.15467774372305018
2024-01-21 09:00:00,Instagram,Image,75479,13533,1028,4859,0.25729010718213013
2024-01-21 10:00:00,Instagram,Text,125797,5128,360,119,0.044571810138556565
2024-01-21 11:00:00,LinkedIn,Image,36292,8275,772,433,0.26121459274771297
2024-01-21 12:00:00,LinkedIn,Text,123401,12100,1829,3359,0.14009610943185224
2024-01-21 13:00:00,Twitter,Text,77716,1844,482,3928,0.08047248957743579
2024-01-21 14:00:00,LinkedIn,Image,88027,2473,270,418,0.03590943687732173
2024-01-21 15:00:00,LinkedIn,Image,90664,11978,409,146,0.138235683402453
2024-01-21 16:00:00,Instagram,Text,179214,14128,2017,3683,0.11063867778186973
2024-01-21 17:00:00,Instagram,Image,25408,12269,2124,2444,0.6626653022670025
2024-01-21 18:00:00,Instagram,Video,165436,1653,471,1966,0.024722551318939048
2024-01-21 19:00:00,LinkedIn,Text,27350,11711,1386,1021,0.5161974405850092
2024-01-21 20:00:00,LinkedIn,Text,97823,12209,1626,3869,0.18097993314455701
2024-01-21 21:00:00,LinkedIn,Video,44402,8025,3510,3274,0.3335210125670015
2024-01-21 22:00:00,LinkedIn,Video,170732,9062,2072,3807,0.08751142140899187
2024-01-21 23:00:00,Instagram,Text,146665,7600,2876,4655,0.10316708144410731
2024-01-22 00:00:00,LinkedIn,Text,101486,6253,3391,3976,0.13420570324970932
2024-01-22 01:00:00,Twitter,Video,45043,10762,2819,967,0.322980263303954
2024-01-22 02:00:00,Twitter,Video,80518,11768,3146,2506,0.21634913932288433
2024-01-22 03:00:00,Twitter,Image,521,13869,2327,3531,37.8637236084453
2024-01-22 04:00:00,Instagram,Video,149413,2163,1577,2018,0.038537476658657546
2024-01-22 05:00:00,Twitter,Text,37133,10288,1629,3208,0.4073196348261654
2024-01-22 06:00:00,Instagram,Video,38499,1318,1534,1883,0.12299020753785812
2024-01-22 07:00:00,Instagram,Text,76208,5263,2785,995,0.11866208272097417
2024-01-22 08:00:00,Twitter,Video,144677,8702,1038,4951,0.10154343814151524
2024-01-22 09:00:00,LinkedIn,Image,57570,11627,88,1959,0.237519541427827
2024-01-22 10:00:00,LinkedIn,Image,1450,3493,1045,936,3.7751724137931033
2024-01-22 11:00:00,Twitter,Image,13379,11119,3256,1483,1.1852903804469692
2024-01-22 12:00:00,Twitter,Image,122925,13375,645,1592,0.12700427089688834
2024-01-22 13:00:00,LinkedIn,Text,124685,12522,1122,22,0.10960420259052812
2024-01-22 14:00:00,LinkedIn,Image,8183,12697,1865,3491,2.206159110350727
2024-01-22 15:00:00,Twitter,Video,111294,4437,564,9,0.04501590382230848
2024-01-22 16:00:00,LinkedIn,Text,27227,9675,540,2607,0.4709295919491681
2024-01-22 17:00:00,Twitter,Video,111599,2429,3747,1235,0.06640740508427495
2024-01-22 18:00:00,LinkedIn,Text,111502,7928,3265,1655,0.1152266327061398
2024-01-22 19:00:00,Instagram,Image,111300,13441,291,779,0.13037735849056603
2024-01-22 20:00:00,LinkedIn,Image,49683,14687,1783,1850,0.3687377976370187
2024-01-22 21:00:00,LinkedIn,Text,33239,13521,301,4810,0.5605463461596317
2024-01-22 22:00:00,Instagram,Image,50929,7986,3872,4589,0.3229397789078914
2024-01-22 23:00:00,Twitter,Text,158200,1791,697,3337,0.0368204804045512
2024-01-23 00:00:00,Instagram,Video,30089,6607,3521,2796,0.4295257403037655
2024-01-23 01:00:00,LinkedIn,Text,30677,11662,1797,635,0.45943214786322
2024-01-23 02:00:00,Instagram,Text,50801,7095,1749,217,0.17836263065687682
2024-01-23 03:00:00,LinkedIn,Image,93707,2857,248,367,0.037051661028525085
2024-01-23 04:00:00,Twitter,Image,196419,4340,1574,1825,0.03940046533176526
2024-01-23 05:00:00,Instagram,Video,136209,3329,3760,800,0.05791834607111131
2024-01-23 06:00:00,LinkedIn,Text,37627,14324,864,3024,0.4840141387833205
2024-01-23 07:00:00,Twitter,Image,58240,252,264,2195,0.04654876373626374
2024-01-23 08:00:00,LinkedIn,Image,196356,11003,3599,1317,0.08107213428670375
2024-01-23 09:00:00,Instagram,Image,188693,14912,339,1045,0.08636250417344575
2024-01-23 10:00:00,Instagram,Image,62111,2219,3657,864,0.10851539984865805
2024-01-23 11:00:00,Twitter,Image,173055,12372,1971,1504,0.0915720435699633
2024-01-23 12:00:00,LinkedIn,Video,58126,6982,1051,3621,0.2004954753466607
2024-01-23 13:00:00,Instagram,Text,187258,7500,7,1887,0.050166081021905604
2024-01-23 14:00:00,Twitter,Text,125714,13603,1859,3691,0.15235375534944398
2024-01-23 15:00:00,Twitter,Image,127508,2199,564,2501,0.04128368416099382
2024-01-23 16:00:00,Twitter,Text,159205,4541,3281,2982,0.06786219025784367
2024-01-23 17:00:00,Instagram,Video,24328,7787,1197,3621,0.5181272607694837
2024-01-23 18:00:00,Twitter,Text,21069,14132,3178,338,0.8376287436518107
2024-01-23 19:00:00,LinkedIn,Video,2704,10295,3348,518,5.237056213017752
2024-01-23 20:00:00,Instagram,Text,24138,8631,3892,1788,0.5928825917640236
2024-01-23 21:00:00,Twitter,Video,79495,3558,1049,2939,0.09492420906975281
2024-01-23 22:00:00,Twitter,Image,167171,3571,3637,4852,0.07214169921816584
2024-01-23 23:00:00,Twitter,Text,97196,4933,1159,203,0.06476603975472242
2024-01-24 00:00:00,Instagram,Image,99131,1234,1360,4096,0.06748645731405918
2024-01-24 01:00:00,Twitter,Video,75651,1575,2873,1170,0.07426207188272461
2024-01-24 02:00:00,Twitter,Text,120862,202,105,3900,0.034808293756515694
2024-01-24 03:00:00,Twitter,Video,147732,13199,2205,1929,0.11732732244875856
2024-01-24 04:00:00,Twitter,Image,143953,3157,3946,1238,0.057942522906782076
2024-01-24 05:00:00,Twitter,Text,35954,9766,3348,51,0.3661623185181065
2024-01-24 06:00:00,LinkedIn,Video,174304,2421,1464,3025,0.039643381677987886
2024-01-24 07:00:00,Twitter,Video,132046,5929,1847,4094,0.08989291610499371
2024-01-24 08:00:00,Twitter,Video,83008,11272,2415,3416,0.20604038164996144
2024-01-24 09:00:00,LinkedIn,Text,137404,1638,1148,2470,0.03825216150912637
2024-01-24 10:00:00,LinkedIn,Video,80264,2052,1875,2238,0.07680903020033888
2024-01-24 11:00:00,Twitter,Video,18014,10239,624,4594,0.8580548462307095
2024-01-24 12:00:00,LinkedIn,Video,36965,4603,2795,2607,0.2706614364939808
2024-01-24 13:00:00,Twitter,Image,194577,13955,3746,4505,0.11412448542222359
2024-01-24 14:00:00,Twitter,Image,131570,14601,2116,2486,0.1459527247852854
2024-01-24 15:00:00,LinkedIn,Video,47783,9226,1146,1268,0.2436012807902392
2024-01-24 16:00:00,LinkedIn,Image,154176,3949,37,4364,0.05415888335408883
2024-01-24 17:00:00,LinkedIn,Video,86029,12973,1384,1700,0.1866463634355857
2024-01-24 18:00:00,LinkedIn,Text,124030,8027,2711,3458,0.11445617995646215
2024-01-24 19:00:00,Twitter,Image,183017,1835,2044,4050,0.043323844233049386
2024-01-24 20:00:00,Twitter,Text,169142,10885,2357,1187,0.08530702013692637
2024-01-24 21:00:00,Instagram,Text,119214,1691,3334,1434,0.05417987820222457
2024-01-24 22:00:00,Twitter,Video,185336,11463,3989,3113,0.10016942202270471
2024-01-24 23:00:00,Twitter,Video,116933,8665,3468,1357,0.11536520913685615
2024-01-25 00:00:00,Twitter,Image,72734,4363,442,348,0.07084719663431133
2024-01-25 01:00:00,Instagram,Text,25314,1071,2903,1080,0.19965236627952912
2024-01-25 02:00:00,Twitter,Image,101328,11533,1836,2750,0.1590774514448129
2024-01-25 03:00:00,LinkedIn,Text,168321,3957,711,4951,0.057146761247853804
2024-01-25 04:00:00,LinkedIn,Video,176471,8316,2873,4784,0.09051345546860391
2024-01-25 05:00:00,Twitter,Image,104539,2185,3586,700,0.06190034341250634
2024-01-25 06:00:00,Twitter,Image,64500,6201,3815,2657,0.19648062015503875
2024-01-25 07:00:00,Instagram,Text,100149,5312,3272,3571,0.12136915995167201
2024-01-25 08:00:00,LinkedIn,Video,131022,12926,3066,3543,0.1490970981972493
2024-01-25 09:00:00,LinkedIn,Image,77016,3320,2832,3125,0.12045548976835982
2024-01-25 10:00:00,LinkedIn,Video,39201,975,1146,2377,0.1147419708680901
2024-01-25 11:00:00,Twitter,Text,158223,12397,2761,1491,0.10522490409106135
2024-01-25 12:00:00,Instagram,Text,58069,1188,149,616,0.03363240283111471
2024-01-25 13:00:00,Instagram,Image,70443,8160,818,524,0.13488920119813183
2024-01-25 14:00:00,Twitter,Video,165053,9649,1544,4264,0.09364870677903461
2024-01-25 15:00:00,LinkedIn,Text,146377,5129,2615,3824,0.07902880917083968
2024-01-25 16:00:00,LinkedIn,Video,158067,11947,3839,1227,0.10763157395281747
2024-01-25 17:00:00,LinkedIn,Text,171721,4535,1177,4214,0.057803064272861214
2024-01-25 18:00:00,Instagram,Text,28683,9200,1743,1247,0.42499041243942404
