department,salary,years,performance,training_hours,attrition
Sales,79854.96204829961,22,2.9560515915270846,29.027985493371517,0
HR,106241.74102848406,23,4.806872856525647,62.45570363829578,0
Finance,81081.50432280639,0,1.5149238907660054,42.93295928437807,1
Finance,41479.37995673069,23,1.924936404332433,69.83425936927111,0
Finance,53590.20603283191,4,1.4801860638846556,47.35226475190298,0
HR,64459.977813114914,10,3.005469424849689,19.41481833089494,0
IT,36016.22468390581,5,2.17151346275438,17.44945081978205,0
Sales,110799.34068963242,13,3.351679790027223,2.8618476873673426,0
Finance,65272.66685115917,20,4.170912603633342,26.569989958361766,0
HR,97914.49524395734,18,1.46062391468978,69.74593747305659,0
Finance,37245.946817491444,17,1.2368570618644195,52.30580652465758,0
Finance,71548.30030072894,15,4.538943658828187,48.25715347468922,0
Sales,47718.21275543918,14,3.416203316475872,68.2505556599574,0
IT,68709.5979976068,19,4.791919435958551,21.90256727058772,0
Sales,102752.47877867696,16,4.084439227664408,0.7531622479602174,0
Finance,39307.62959235213,8,2.9280813822243292,64.68471988908628,0
Finance,35159.35621699866,9,3.364280570413417,30.712228795324936,0
IT,86468.59406873168,17,3.5916515604355332,75.57132807697846,0
IT,115155.04072521075,4,3.9972464134117667,49.98917061642256,0
HR,103694.23729252988,0,1.658221020402467,13.25734548682167,1
Sales,114022.5557226174,16,3.0177653812646548,50.77175182301028,0
IT,101765.06597394838,23,4.840333952215942,76.88826550034068,0
Finance,37085.31722579214,24,4.575353273394076,13.106309010667756,0
Sales,93950.75175398207,24,4.273873856766803,31.65480541388569,0
Finance,69545.93506901799,12,3.1801486085987585,34.85804490037996,0
IT,113714.68116457459,23,1.268546000135303,30.40532321991618,0
Finance,61189.77326658444,4,4.946998868149937,16.1180895859453,0
Finance,42567.12952170058,12,1.8135161624448948,28.464332536389378,0
Sales,105196.78792997017,13,1.9172361724149045,34.470326720203644,0
IT,46158.41940448416,5,2.270833412977085,4.071252348003398,0
Sales,52229.54139520645,10,4.222859234012609,20.285986581679047,0
Finance,113139.5479259856,2,2.062331521659895,69.00723239257482,1
Finance,31302.200472552115,21,4.53091919616889,45.421203777179315,0
IT,61942.05815017907,16,4.291634279072284,72.82294710789506,0
Sales,67820.40922778011,8,2.3711395568915994,54.55244052410758,0
Finance,106676.91672974321,14,4.957679264795393,41.35879000104124,0
HR,85648.54409099353,10,4.340472541902898,65.30103165468032,0
IT,77002.32177335836,14,1.0202535565557604,10.470228635671193,0
Sales,93418.62249330472,9,1.8261707602511188,75.89375576924014,0
Finance,76688.04454699211,20,4.75975043778265,62.84364522039057,0
Finance,82571.8049691405,15,1.6341487186991461,7.829670953957857,0
Sales,97718.210392291,20,3.3679810548472813,27.140512199621114,0
HR,109496.06360424284,11,1.654327548637975,77.86372148331006,0
HR,110132.26382957093,5,3.9335736317949843,12.66448597974625,0
Finance,64088.15574889047,11,1.127885601917677,15.959697860967443,0
Finance,54030.868396441,22,4.688764024461809,68.0166222514213,0
HR,104589.33229992453,14,2.7934298217965763,8.244748390456325,0
Finance,30516.921189239172,2,3.6318253656516344,13.612067889576043,0
IT,59983.00544936136,6,2.2465078376808494,65.8751925937095,0
IT,52576.05493626022,13,1.5624629803385934,24.56841704223793,0
HR,84170.64716944486,17,2.4285687851025832,77.00744282210951,0
Finance,63546.22674400019,8,1.0060497336183372,10.535990086630136,0
HR,33783.52549729874,8,3.0724205746906703,6.459272060282784,0
Sales,114974.16168348004,15,2.213881242740364,20.290832146212267,0
Sales,87752.24383861589,16,4.835470984098354,7.212053234123896,0
Sales,119802.07292542396,5,4.294626685163824,30.224572595153028,0
HR,97629.26514757263,14,3.3280931148577557,53.29163979676166,0
HR,105040.33701606814,7,4.578122930592478,30.782019893441806,0
Finance,61671.94513289213,19,1.5798432806329825,43.634917932738176,0
Finance,56002.76984318109,1,2.206641497635335,25.51273260190146,1
Sales,102908.12661874108,5,2.551066181369578,22.626092730428688,0
Sales,109325.98864909571,7,2.9047386159302153,27.755793426322064,0
IT,41548.54319371852,7,3.533785153335962,49.06593730998519,0
Sales,110165.02055510093,16,3.2577803137882233,74.40935093656631,0
Sales,54558.77424798651,12,2.174477711666496,49.984006003882655,0
Sales,61725.90884570195,6,1.922362890306475,37.59662918441256,0
Finance,42308.85221132671,0,3.1906299668461497,59.27239920131433,0
IT,47498.01721035376,0,1.2515837849659546,2.926659611280087,1
Finance,66417.90458995051,15,2.7072871982920708,36.46548461085327,0
Finance,94926.05348694355,4,2.2502032502282496,13.241939297520036,0
IT,30208.572285818867,10,3.440249927133346,7.838388641757836,0
IT,77242.5666880187,2,2.4267214091844638,70.38468972629421,1
Sales,114954.61658473146,10,3.645824885777146,14.964756994164032,0
Finance,69576.35751117252,6,4.98257479962724,79.24707417667214,0
Sales,42296.016542904654,14,4.120567588444602,26.87537849905589,0
IT,80472.62532315616,7,2.09348713351696,73.70189857338536,0
HR,60098.44556378997,8,2.8650438947117305,10.585362191912013,0
Sales,75011.53812090267,11,3.0372371007050667,73.44560222066409,0
Sales,40173.867696091474,6,1.3856783628268432,24.905804020873603,0
HR,94818.95282137068,21,2.904783948862094,30.708562899495995,0
Sales,119682.00383702657,16,3.89385619115233,38.89813838921337,0
Finance,67160.2596685511,17,2.0113813743617452,38.48328786168579,0
IT,50873.25209770797,23,2.3352365437875267,39.936095624730335,0
HR,106502.9892246918,23,2.631519907527433,63.077431501203236,0
Finance,111798.51685091415,23,3.7984693284696087,28.991643701369235,0
Finance,46286.71355900998,18,4.482302630981368,66.44627597689902,0
IT,111973.6684452276,9,2.185431076882566,0.8959633959546043,0
Finance,102051.35728645459,14,2.8180449653046313,37.87808060958609,0
HR,76054.99801261713,7,3.053508777266164,63.127616953275165,0
Sales,103616.10399509998,21,4.137387737405932,1.2689717201678796,0
Finance,54827.89989047573,15,1.4115337739191118,57.06108741412849,0
Sales,90475.03123425422,15,3.7281116114504083,16.447307423083508,0
HR,96646.01852093302,6,4.748966087670201,62.32946132577223,0
IT,92230.83929848438,24,4.039872276605758,67.30232429923775,0
Finance,92055.35911336586,9,2.0361951149182547,72.0135047995978,0
Sales,111443.8616297832,20,3.551616402359871,18.899332847372268,0
IT,83018.95993812292,24,4.669707030208149,44.34296854272113,0
Finance,69888.26426214661,20,1.174768824882276,45.96421905463941,0
Finance,59627.69142195945,8,1.2351844547930657,33.82350069154558,0
HR,102614.59368536701,22,3.0622048358303036,45.68034857249469,0
IT,51929.29672080862,16,4.897863900921855,53.0037836524118,0
HR,55077.096601173325,6,4.157144052008748,63.356080596784,0
Sales,113744.0310754862,19,2.3865748554626807,36.07179915913413,0
Finance,93711.68183976281,17,2.9237831370018674,4.42456856686972,0
Sales,92531.12136277255,7,3.171599450373314,74.51916813248073,0
IT,105939.84376889086,6,4.970966394160248,60.03991308011958,0
IT,119925.39591477692,9,1.4119332563452787,29.916230257661233,0
IT,37144.29765690972,1,1.8800756628243396,39.88308512088172,1
Finance,48273.603146795234,17,4.6712382176834595,54.86714195153023,0
HR,118538.99338658524,13,3.714924613105433,78.43762362214649,0
IT,45316.7396271923,13,1.437314004754365,64.31290714193383,0
Finance,42513.59516709115,18,4.021232733136898,38.91615047415806,0
Finance,30291.726389355143,4,4.256783755828016,10.048983634545001,0
IT,105608.82303715972,24,3.589985243608342,7.945828167775657,0
IT,108532.88512605107,13,1.0829525192357825,30.721674049029364,0
Sales,84094.62332130138,20,3.1540457167495584,34.00473249796741,0
Sales,106284.89882254525,18,3.635347132005444,62.33902639000242,0
Finance,67862.22839896145,6,2.044767998806202,6.0027031665171915,0
HR,80067.93280849047,0,4.19441719379102,59.31465353772974,0
IT,116102.06596065022,10,3.4031914642327052,29.216613957474955,0
Finance,41181.3827064354,8,3.39769830357269,59.14109977169141,0
HR,106776.10771901796,2,3.285454734400037,29.454448784263132,0
HR,52238.71392565465,24,4.006888123013127,59.82985582414667,0
IT,32907.45359587095,15,2.917290476583796,67.46726693478303,0
HR,95504.67577544769,22,3.473807315681062,63.36229677103016,0
Sales,66163.68065904251,4,1.8792051265293561,60.268801594391306,0
Sales,111323.978507919,3,3.161548723470358,75.46431026788846,0
IT,102852.00218246877,9,4.651693276830368,25.621875817973383,0
Sales,62208.167105407556,13,2.298246050295956,9.060505665600083,0
IT,91316.72780531054,8,1.3796346899075576,41.204712767185825,0
Finance,68727.11808641939,13,2.681120333287102,35.36429093578516,0
HR,56361.55963047311,20,4.602001866262737,47.14082182676927,0
HR,82546.1111018347,10,3.5591371640866214,1.7479532189582425,0
Finance,86763.55894541496,3,1.0924694681548983,41.37900582873143,0
IT,88921.30876517002,22,1.5145901549046004,75.9522394950183,0
IT,109206.74623022822,15,4.878024871900848,16.117902358137215,0
Sales,65170.47918401675,2,3.256862248140234,4.4812113342799265,0
HR,40338.15603915504,7,1.182294225680109,12.714814737867215,0
IT,41854.32857723401,24,1.1875618611860461,31.08806113942622,0
Sales,34577.27690451529,2,3.9820833650690832,48.063817969885676,0
HR,77602.20653626969,22,1.6117164131413904,31.29926923573911,0
IT,61018.60368508573,9,1.7116012490002652,54.11187704063026,0
Finance,82363.2369956271,16,1.8464329890557885,19.45436296344524,0
IT,93686.87550368586,9,3.1715610572680775,55.256988554152706,0
Sales,93193.62299554383,23,2.236007678342291,52.445420417538514,0
HR,90521.59876294577,22,4.407852594134892,78.65541834991204,0
Finance,34149.25324706292,21,4.592261828131244,25.700546057625715,0
IT,49218.10416273135,13,2.355268950066225,35.66912267833413,0
HR,104740.51237178534,12,4.464921933011285,47.85504483257219,0
Sales,59925.936512936896,20,4.472043525264981,41.83026308074613,0
IT,61794.35833275344,19,1.680409135086831,3.7376680608013224,0
IT,74585.4611388325,13,3.0397112289128594,70.50746026551121,0
Finance,79348.3953096724,19,4.182523235026573,57.53918196198527,0
Finance,31996.019668559977,13,2.4943602308814317,22.24712999327344,0
Sales,70219.03060752366,11,4.838514034391396,22.571234271200822,0
Finance,61071.5384197606,2,4.19255439654037,33.494682325035,0
Finance,98272.55027013867,1,4.294511930992558,43.3681638986803,0
Finance,33373.38089720758,13,1.4709703047746845,30.04455848036215,0
Finance,111946.52233307021,15,2.8366418695628517,32.66994113568667,0
HR,45465.22627411071,23,2.7271382638629946,44.46396119988313,0
IT,30545.025927204028,6,3.1164683757340423,32.94337433382573,0
Sales,55992.33634334312,20,4.353026598372239,12.269264051870188,0
HR,57727.96025457917,19,4.547561737822473,23.951679266973542,0
Finance,117643.26082459903,21,1.0782975202034106,39.51836196297674,0
IT,68255.80216038624,14,3.625662050381754,55.98662589051716,0
Finance,35681.515893100666,3,4.888760475984645,41.44157859417212,0
IT,74889.88332040176,14,2.7601633375845185,59.4012465833669,0
HR,31488.485241502414,24,4.394345899205089,79.53087258167692,0
Sales,66034.32452710709,8,3.9560724431383254,69.69582846411215,0
IT,68223.95332682595,16,2.0066989770214456,36.16508433242288,0
IT,85685.636985166,22,1.7724749508325894,40.698890945313664,0
IT,99146.06324070234,14,4.436114548676228,37.53954811523403,0
Finance,85638.02584967444,6,2.181964435558119,15.0611485361555,0
HR,69448.21416031645,1,4.772876703490249,23.63114471077502,0
IT,37810.37976906027,2,2.312599312403239,62.80988648617213,1
Finance,78098.40499199815,11,4.354809293102402,24.668921756990816,0
HR,71311.10080408666,17,3.6428544205433466,7.7782303485559545,0
Sales,46118.66762538577,1,3.34354308059744,36.887554436176714,0
Finance,38022.83894278055,13,1.1494710070641703,28.909246626882066,0
IT,69916.92150643487,9,1.54750557723619,47.28580223559881,0
IT,58471.60612110275,24,2.842167620735971,40.98036441841333,0
IT,75898.97643598469,1,3.03209818163472,72.01618577435157,0
Finance,37111.59073018853,1,3.7064318857093035,4.522091981344403,0
Sales,55351.25552169455,8,1.8266213824613557,14.169916403487264,0
Finance,82548.60862957049,7,2.900520599021684,42.195947111606515,0
Finance,85903.30485847438,20,4.3576369844191944,0.4460865255214408,0
Sales,97246.33726824172,0,1.3305977688305286,20.644092789958258,1
Finance,101834.2688611043,23,3.644967541618044,50.68591860125706,0
Finance,91432.9652512804,7,4.713896262053881,50.37458329395885,0
Sales,53304.40338472898,8,1.082452880001472,44.5172885419553,0
IT,88309.06322220276,3,3.1224804494368446,10.44108110995567,0
Sales,110703.98699043714,18,3.597731224961117,17.432605901578697,0
Sales,84688.48706768571,7,3.2531263282583063,28.00521304151151,0
HR,77587.46324858244,7,1.0999382611034036,24.092278164006462,0
HR,110894.91477813812,23,4.918272526896041,59.3858644432466,0
Finance,55871.64162616193,18,4.13994373914079,48.44795738727871,0
Sales,108330.39124858774,8,3.8110078533669416,27.790881552001025,0
Sales,108970.1039261977,24,2.4693175613242584,19.633193698118667,0
HR,45897.16149800882,23,2.181823691482186,21.034404488034674,0
Sales,71272.2031048183,16,2.331973198953176,36.117851196373095,0
HR,69613.37527763465,22,4.910769611162923,23.083548163161414,0
HR,56337.67405875986,18,3.938839629772067,34.762317190804836,0
HR,101100.17021671946,18,2.4361001466879793,0.7289592662676458,0
IT,104892.34368921642,14,4.452027096625241,4.735161911706003,0
Finance,35823.73614559164,21,1.6343889028451537,26.744609498681147,0
HR,96862.45071631846,14,3.8651179962420508,78.65457671682043,0
Sales,70385.02809409471,16,3.4394717018736447,6.3425115361503615,0
IT,108938.16057135088,13,4.487086429713952,70.03398596678741,0
Sales,102422.6143095795,11,3.325078494762274,30.08193236195129,0
Sales,72212.63512370238,8,4.798240065000948,73.57867030051418,0
IT,54156.057256925706,3,2.096100994093463,58.43388238715445,0
Finance,108208.61977838092,12,2.420900075253704,56.498516018994366,0
HR,93642.43959954148,2,4.01508146304675,9.197805624337567,0
IT,109400.31460977245,9,3.2530809015263693,45.2660406400214,0
HR,93541.98398438538,17,1.0862589074072115,42.78011118144505,0
Finance,83805.94626892719,17,4.259120325479295,16.38454191162081,0
Sales,34015.580878913104,13,2.213754395999241,33.27529090857725,0
Finance,46839.40241710079,4,4.746250530997895,47.68329452962842,0
Finance,95970.6593614608,13,1.0273118611202352,59.64972866353012,0
HR,111756.47843208817,2,2.0836400268770463,66.01087475643092,1
Sales,56503.32885066062,22,2.1265686787332867,31.8292492858526,0
Finance,32664.286282218687,4,3.762871092688481,66.56869483486224,0
IT,61022.03131931396,14,4.607252658883038,63.8196911710845,0
IT,41642.46813261297,10,2.5013892067958516,40.633460647883204,0
Finance,90321.1158931423,1,1.2099307902513021,23.26772234880991,1
Finance,91607.19451213117,14,4.8621433500379485,14.889410585297993,0
Finance,34773.86127781601,12,1.0656652990669837,67.13556144255496,0
Sales,52317.13717979315,6,1.544149059442336,0.939011820509652,0
HR,103382.10846135688,4,4.589252784871666,54.814009600892184,0
IT,95740.44081047691,0,2.8986031524210736,24.745406136191104,0
Sales,83168.6376337501,8,1.1703082330264283,10.103735189225391,0
HR,70957.87889969142,9,2.371629262368272,69.68284328185197,0
IT,48649.07843219885,11,2.5174048663409714,5.005446982633757,0
Sales,117512.71932447245,24,1.5540427257385017,2.80240352206774,0
Finance,57659.09231954442,7,4.803591885982402,10.462146692402836,0
HR,67978.50699069613,10,3.7326017731117873,19.754171853211933,0
IT,37191.249183218635,15,4.557300619072063,64.08017716306234,0
Sales,42898.7182480058,2,3.669341023373269,42.73473723804554,0
Sales,53653.14672832424,3,4.158675824322563,8.277289470103826,0
IT,65909.15978057761,12,2.604687332490545,58.43712602733855,0
Finance,72480.1512276335,21,2.8247308340472816,17.65313168932093,0
Sales,37061.11278929234,20,2.5209747732987036,28.665626856188958,0
HR,62162.96433113667,23,1.856218512316611,29.050454412321987,0
HR,105377.4547042434,6,4.6759026185724215,6.884023832480501,0
IT,91053.72279766132,3,4.567869196193592,65.14709043573252,0
IT,32998.42038972472,14,2.9436036251876065,32.48802028624154,0
Finance,48116.84511846253,14,2.923983582146828,38.81183122415681,0
IT,56768.53084506251,17,4.831996191062833,2.8010882864846387,0
Finance,47956.50188431872,22,3.7296415405961474,59.57830246238459,0
IT,74546.76393381282,3,3.0043207025620733,76.2738396663973,0
IT,47731.37920522338,24,4.4946330581805505,66.6421717973662,0
HR,108166.30857733141,9,4.197390247733365,42.56845608708431,0
IT,85525.25215848935,19,2.0960494007282477,43.26205813156257,0
HR,79575.87084235618,6,2.3657016828104527,71.083544138662,0
IT,95021.44788126578,13,2.5752270320641437,50.28281985611156,0
HR,50925.561583907634,6,2.9950020304939837,45.9180205746918,0
HR,118243.06053640008,12,1.6641731045211294,30.2977216948442,0
Sales,70669.216356708,5,2.506593958068707,3.019665662237623,0
IT,60786.48011770086,12,3.0060685577312394,31.89594418803745,0
HR,72805.83754703072,0,1.9695158277200617,38.32952833644904,1
Finance,80845.61602132993,10,4.149136239652176,8.519138330491476,0
