tenure,plan,monthly_fee,data_gb,call_minutes,complaints,revenue,churn
63,Standard,63.29747940870265,25.299677816231416,767.1227432972912,1,3987.741202748267,0
42,Standard,70.22088426321454,15.655405513597904,372.1469760562258,3,2949.2771390550106,0
51,Basic,103.7831264794754,31.764398548219347,501.8141935389692,2,5292.939450453246,0
42,Premium,50.498864082757926,10.540819793202143,460.9420328625238,3,2120.9522914758327,0
54,Premium,37.971157670968964,44.58972266803476,788.252296651211,0,2050.442514232324,0
4,Premium,91.01935646815701,13.306256403327364,798.003112746656,2,364.07742587262806,0
26,Standard,44.30527546758588,49.29732595168672,90.2565678776688,0,1151.937162157233,0
13,Premium,78.11437624275142,1.0398690942484006,583.993134816397,0,1015.4868911557685,0
70,Standard,83.82177321330944,14.172261401422421,500.30258382794864,1,5867.5241249316605,0
21,Basic,18.32435101430502,37.99088810749978,52.737319202166375,1,384.8113713004054,0
61,Standard,12.166657407969499,25.318789265181763,642.2258160917448,1,742.1661018861395,0
2,Basic,57.91959803045521,10.092099882337957,267.0921061293634,0,115.83919606091042,0
16,Standard,13.698155450755792,11.939746638785483,142.62465877259007,0,219.17048721209267,0
3,Premium,88.20747263475741,30.57974270556362,714.7123774589905,0,264.6224179042722,0
67,Premium,86.71709537735242,40.01614219141084,805.568078894578,1,5810.045390282612,0
54,Basic,102.40545529214485,45.98496471219627,190.52663347651813,3,5529.894585775822,0
20,Premium,36.452647837715446,41.249108391883,832.3292791698717,0,729.052956754309,0
56,Premium,108.61354435590886,30.43244040313844,435.1751803548267,1,6082.358483930896,0
62,Premium,117.00392236031273,47.91146407082064,627.5643898955499,2,7254.2431863393895,0
32,Basic,72.89899007590276,38.85288956631247,822.6739116025958,3,2332.7676824288883,0
29,Basic,69.85378415575266,49.08896190379176,960.835812689889,4,2025.7597405168272,0
16,Basic,87.9390497754578,29.170984852866447,857.7148041653484,2,1407.0247964073249,0
9,Basic,46.808050404026076,5.8256849707777345,671.1444181066761,1,421.2724536362347,0
69,Premium,101.27018631623793,47.94800552784777,447.30727844028274,2,6987.642855820417,0
71,Basic,107.47805524347949,16.18588280916949,848.225888669888,2,7630.941922287044,0
25,Standard,25.2988438743744,38.94087076152795,729.9731308308269,0,632.4710968593599,0
43,Standard,27.34247566084756,33.535908806883434,579.9261385773558,1,1175.726453416445,0
43,Premium,37.324235296188924,20.342677323236252,210.6174098424412,2,1604.9421177361237,0
48,Standard,11.955592043264675,8.493339442602934,207.94413974936066,2,573.8684180767044,0
51,Premium,45.75121314226097,21.68700913044802,233.20592455666724,0,2333.3118702553097,0
24,Standard,39.10999617786523,40.80072463376667,451.6590654343956,1,938.6399082687655,0
23,Premium,65.2611237540236,10.793510216685025,202.27600379359512,1,1501.0058463425428,0
45,Standard,12.94330555977208,23.30918005138314,684.2839691497765,0,582.4487501897436,0
61,Basic,36.43918611617796,11.758975822398897,871.621855540096,2,2222.7903530868552,0
63,Standard,55.31068290181957,14.832729474630458,632.5950847434103,1,3484.5730228146326,0
65,Premium,10.271238689209454,49.123847277449244,539.9017871276578,1,667.6305147986145,0
29,Premium,73.76811070491688,46.21426235761751,617.0940018844594,2,2139.2752104425895,0
68,Premium,41.47299579381655,38.90193297581037,619.4170527683674,1,2820.1637139795257,0
65,Basic,25.6089292973865,28.31597717894891,277.8556513646853,1,1664.5804043301225,0
55,Premium,103.6511307922378,41.916800306037565,286.2683099827468,2,5700.812193573079,0
13,Premium,65.92744768809838,43.88494406107871,910.8504184296053,1,857.056819945279,0
64,Basic,35.264171342424575,48.297400122327375,581.1368469233784,2,2256.906965915173,0
40,Standard,96.79960701171865,16.268580099606552,239.54824030204605,2,3871.984280468746,0
25,Basic,28.05050795278221,19.386637592931244,710.9797448660735,2,701.2626988195552,0
50,Basic,13.959482832227815,4.735398793694294,870.6429225002145,1,697.9741416113908,0
71,Basic,101.2810365600105,34.770161003222285,167.52840397128284,1,7190.953595760746,0
61,Basic,19.58082902010264,18.711818047037696,358.2351789532124,2,1194.4305702262611,0
68,Basic,83.4418898371943,32.71583962453742,564.0696216203679,2,5674.048508929212,0
43,Premium,79.63772916601765,37.319678624952374,353.1683521817091,1,3424.422354138759,0
48,Standard,106.65320647686788,47.22373440722586,908.6119391230068,1,5119.353910889658,0
51,Basic,94.72984886468532,25.640242854597233,817.7777797880289,2,4831.222292098952,0
70,Basic,40.52663946892204,2.9541883048180915,760.850026576473,3,2836.864762824543,0
52,Standard,15.147015529593517,1.6279797153758628,765.6206937552673,1,787.6448075388629,0
21,Basic,65.30140011559662,44.291929336097255,91.2841038040804,0,1371.329402427529,0
30,Premium,56.011562374087745,48.5314546033184,76.50912022023596,2,1680.3468712226324,0
21,Standard,78.50491659702419,2.977435791200306,326.05365246777467,0,1648.603248537508,0
33,Basic,70.95226155187511,12.987876509349267,181.55333958030553,2,2341.4246312118785,0
71,Basic,42.8864716575922,12.942000712797523,420.3304815166044,0,3044.9394876890465,0
41,Standard,15.51360492094431,18.629169024989533,794.2265228736856,1,636.0578017587167,0
57,Basic,68.19320686928504,45.156458590116074,741.9705141561991,2,3887.012791549247,0
32,Basic,60.549229199518955,26.820666459735513,925.9336155645545,2,1937.5753343846065,0
71,Standard,111.22439432625634,37.67400114482855,190.42159743214413,1,7896.931997164201,0
27,Basic,63.03617452606747,13.053766588473627,53.72144964504785,1,1701.9767122038218,0
65,Basic,15.627156118716883,6.647717478416164,690.8642868550135,1,1015.7651477165974,0
21,Standard,23.539021888956352,13.10931261622937,278.1586609641048,0,494.31945966808337,0
20,Basic,62.27607649823088,18.32784336071436,171.97391251387262,0,1245.5215299646175,0
62,Basic,96.37933144871674,17.670340758829393,495.99382010663624,1,5975.518549820438,0
16,Standard,66.9829884877457,9.017158765434951,567.8233366570184,1,1071.7278158039312,0
35,Premium,18.88169630194182,1.8852776820670938,489.3435485378692,2,660.8593705679637,0
33,Basic,103.99598980946355,2.8522055792482055,663.0219975879796,0,3431.867663712297,0
52,Standard,103.07358871701338,19.716941409767404,66.02558206077495,0,5359.826613284696,0
52,Basic,10.789658229308328,36.158557800737015,428.3588577219639,1,561.0622279240331,0
39,Basic,70.88239523879557,40.922453116325,552.8178506826923,3,2764.4134143130273,0
61,Basic,60.684657365273836,12.744055713249013,703.9641226400659,0,3701.764099281704,0
39,Basic,40.914307368809766,38.901050498851525,689.6509250236666,3,1595.6579873835808,0
48,Premium,65.54868321695602,35.11334157850689,254.4773715779246,1,3146.336794413889,0
66,Basic,85.29166706275355,27.334496205890378,841.3226418452795,3,5629.250026141734,0
20,Premium,25.203739394913324,20.195199486385274,65.55914240602972,2,504.0747878982665,0
68,Standard,50.14605068698967,41.7415468430447,563.6031195338803,2,3409.931446715297,0
11,Basic,37.078502270883384,29.690532707276905,736.5325305673963,1,407.8635249797172,0
4,Basic,112.36945557443087,6.35564589422493,797.59117579483,2,449.4778222977235,0
37,Premium,116.65784280140466,40.384925134628375,828.8408999266069,1,4316.340183651972,0
70,Standard,40.09167273574914,29.91173938385788,633.3089545652883,1,2806.41709150244,0
55,Basic,37.945419314173634,5.730055721883132,341.50892752639663,3,2086.9980622795497,0
5,Standard,15.517510039424398,10.600881444983038,805.8727093407452,1,77.58755019712198,0
53,Basic,42.63334844102945,39.34192808035918,800.9505072861308,2,2259.5674673745607,0
33,Premium,20.364964961019528,24.18247601213467,748.5915620128574,0,672.0438437136444,0
55,Premium,118.813916612579,40.44293252432734,369.73036194655253,0,6534.765413691845,0
69,Premium,89.51326171458184,4.680975894949372,606.7873132721029,0,6176.415058306147,0
59,Basic,36.90494439526486,29.92392449024811,234.5884213598932,1,2177.391719320627,0
45,Standard,37.65299994726133,4.479340895241151,383.51563923113434,2,1694.3849976267597,0
64,Premium,89.1623297763035,39.322676305177716,563.2965712521069,0,5706.389105683424,0
12,Standard,108.08107537002076,37.61141172512457,170.9587609605985,2,1296.972904440249,0
50,Basic,15.746208588206676,47.526247503825005,663.1850730405016,1,787.3104294103338,0
18,Standard,51.52553384368326,19.650876478732908,709.60943042436,0,927.4596091862987,0
3,Basic,22.421370911109847,23.66606615144628,736.7789366624784,3,67.26411273332954,0
51,Standard,45.77285024415862,42.47417160159496,605.6959253006638,2,2334.4153624520895,0
6,Premium,86.95804220049787,30.914405710486243,306.96103619501474,2,521.7482532029873,0
10,Basic,23.998196839909973,4.052000637574064,414.34152636072525,3,239.98196839909974,0
21,Basic,29.849059887466627,30.948987126585504,645.0784783800754,3,626.8302576367992,0
15,Standard,119.03410532209611,46.34254207595255,645.6082096892213,1,1785.5115798314416,0
41,Premium,72.70412044865712,11.001513054192772,943.5828048877817,1,2980.868938394942,0
2,Basic,33.701801363247355,23.0115785962555,986.4328552375395,0,67.40360272649471,0
45,Basic,64.9224837483442,26.00814221516473,783.7626243788369,1,2921.5117686754893,0
69,Basic,52.80967201155733,48.20887686142737,665.1210375740412,1,3643.867368797456,0
5,Standard,82.35304629393346,3.241510675789729,723.0807105729601,1,411.7652314696673,0
43,Basic,112.3948247739141,36.69092887796488,148.03518461856805,1,4832.977465278306,0
39,Standard,87.41919080847514,12.060304557232463,207.26114353654833,0,3409.34844153053,0
5,Premium,88.27422518547883,40.97424505102167,904.3555993496103,1,441.37112592739413,0
49,Standard,25.32649983497287,6.802679780811019,162.1268275333343,2,1240.9984919136707,0
18,Basic,66.45844006033622,12.404111780225232,752.2848064550234,0,1196.2519210860519,0
43,Standard,104.89546906164874,24.863176610027228,598.3380372562814,7,4510.505169650895,0
12,Standard,33.831280022386665,33.10841012390151,529.5488856985588,0,405.97536026864,0
55,Premium,88.32372017536646,6.4147445247723445,174.91245869333233,3,4857.804609645155,0
19,Premium,118.72778853734744,20.297943555045826,322.89757916796384,1,2255.8279822096015,0
40,Standard,65.92893325842077,3.3372612943721425,156.36643659214658,1,2637.157330336831,0
36,Standard,119.27711750929184,25.55033448192884,694.75971066503,0,4293.976230334506,0
67,Standard,92.27695725141508,18.472206460092597,718.7736759982872,1,6182.55613584481,0
57,Basic,23.119660989901764,24.80814184620881,79.73388815601595,0,1317.8206764244005,0
44,Basic,18.638394352730952,19.11153625400932,774.5944975323224,3,820.0893515201619,0
3,Standard,26.00385025542575,16.80244503367724,840.9807558515988,1,78.01155076627725,0
3,Premium,117.21259276854435,13.329195921921793,320.55370474192364,4,351.63777830563305,1
37,Basic,109.77399796314897,3.855635189792517,990.8555504623982,2,4061.637924636512,0
68,Basic,105.35255951743814,36.74112323595642,756.0258305473387,2,7163.974047185793,0
7,Basic,76.98691147131244,30.98062629189343,882.2830723182971,0,538.9083802991871,0
10,Premium,52.27241291096976,42.440948064938766,735.0083885672567,2,522.7241291096976,0
65,Premium,32.95330477124001,24.05153476842829,993.6074070178884,2,2141.9648101306007,0
24,Basic,22.23309035245392,37.312639615315554,911.9990294786639,2,533.594168458894,0
36,Standard,54.248970962929725,2.8113091468733797,782.4912603927596,1,1952.96295466547,0
9,Standard,92.45570751277096,11.828982935100928,360.0981122247816,1,832.1013676149386,0
69,Standard,86.10234495362472,36.00347060890745,332.6274246679669,2,5941.061801800106,0
14,Standard,10.346123540792329,45.191658462633654,875.6983717973943,2,144.8457295710926,0
22,Standard,66.448399276544,23.352476253466772,144.57707519592117,2,1461.8647840839678,0
27,Premium,85.17962627838479,24.675283650207437,870.223217819523,4,2299.8499095163893,0
19,Premium,42.92244611951984,33.90413973364868,604.6493884399351,2,815.526476270877,0
70,Standard,118.05028860278901,7.189919596841325,53.935775394109555,2,8263.52020219523,0
64,Premium,59.478077950103575,44.953788082294565,889.0945476305556,5,3806.596988806629,0
13,Basic,23.380447215931135,44.55997252063832,538.7765584630516,2,303.94581380710474,0
68,Standard,106.25624573650032,16.401155661195258,823.5952510996998,0,7225.424710082021,0
49,Basic,69.01564678875101,4.340460514595922,632.4816209892659,2,3381.7666926487996,0
2,Standard,71.30216332996227,6.759859243445395,744.2032489197351,1,142.60432665992454,0
39,Premium,100.57135133004914,13.179225887483149,465.27308869047135,1,3922.2827018719163,0
68,Premium,64.78357857175692,2.858147148512476,682.1045869848439,2,4405.28334287947,0
7,Premium,119.12992192839029,47.57322103694117,602.7379686614596,1,833.909453498732,0
55,Standard,82.56605399905585,17.011751636902677,833.8812003427765,3,4541.132969948072,0
29,Standard,39.82955679401684,5.669897085565259,331.4449635760033,0,1155.0571470264883,0
17,Basic,30.821236405117794,14.112904006669623,647.4181777528522,0,523.9610188870025,0
71,Basic,107.06752738329388,49.52082683452961,594.9735556131124,2,7601.794444213865,0
11,Premium,60.54415716740541,12.190929987793337,683.2101449315262,2,665.9857288414595,0
49,Premium,103.98865441566589,46.49550637699119,736.7924203073906,2,5095.444066367629,0
8,Premium,61.10625265114357,17.03830189338609,621.3090530247889,2,488.85002120914857,0
23,Premium,34.7083674219126,23.405782157773263,353.6858093020173,1,798.2924507039897,0
49,Premium,90.04596486096564,1.0013293169989212,946.5925444209853,0,4412.252278187317,0
62,Premium,18.892067306892898,48.43067599002309,812.7910103949066,0,1171.3081730273598,0
54,Premium,86.89043215031683,23.67450921123344,219.81348554732477,2,4692.083336117109,0
32,Basic,61.05596947275353,21.45275390134938,395.78243082432186,1,1953.791023128113,0
70,Standard,65.19741299471556,27.300593844157852,567.779158743672,0,4563.818909630089,0
14,Premium,118.05043278331128,25.790907642067157,895.3649032519351,1,1652.706058966358,0
20,Basic,107.95346294584824,41.95860245033951,416.5360569965871,0,2159.069258916965,0
51,Basic,23.445560310747748,32.75373318970197,777.541083103449,3,1195.7235758481352,0
45,Standard,39.30440140265919,5.5678482454252665,138.34652462807065,3,1768.6980631196634,0
32,Standard,28.55671829153983,19.60565564034597,132.29043048898575,2,913.8149853292746,0
13,Premium,54.424672971913445,35.69569018680633,81.75914174514743,1,707.5207486348747,0
26,Premium,104.6929492838691,1.2587592521799928,305.13627106249965,1,2722.0166813805963,0
6,Premium,74.60688573127666,4.309401509296005,593.8347004667695,2,447.64131438766,0
62,Standard,119.13406475635485,31.27897216562578,97.5818118715116,1,7386.312014894001,0
25,Basic,71.2183400300861,36.16865717575349,255.11701967278697,3,1780.4585007521523,0
59,Premium,114.11941522459851,20.05146974156484,52.485801124784665,2,6733.045498251312,0
58,Premium,108.3658714929477,1.7429422144572462,934.1103842770558,0,6285.2205465909665,0
62,Basic,15.805541867079942,34.94899871925231,270.7823761140762,4,979.9435957589563,0
30,Standard,20.75501330979793,48.27694390416576,836.0015308722864,1,622.6503992939379,0
7,Basic,61.909054188837786,28.642123911647687,213.11848859916444,2,433.3633793218645,0
65,Basic,86.32703458053473,25.171854487660674,222.11037113971082,3,5611.257247734758,0
22,Standard,29.750796475187627,36.041793660412054,579.6398827067187,0,654.5175224541279,0
47,Premium,52.44889357647178,25.618431707772732,690.3445677573869,1,2465.097998094174,0
43,Premium,46.64670630467892,11.453945759238389,732.0144256406663,0,2005.8083711011936,0
43,Basic,94.30553160504668,4.293836140503024,336.39385150772284,1,4055.1378590170075,0
42,Standard,60.818558881684396,30.384462023958726,545.8175189549415,2,2554.3794730307445,0
37,Standard,111.41952417101969,20.943266888575174,528.5217322470098,2,4122.522394327729,0
28,Standard,31.58889466577608,43.7674028027511,765.721977855704,0,884.4890506417303,0
4,Standard,46.42759669035687,15.655580182843519,984.6037311039006,1,185.7103867614275,0
7,Standard,63.0465155482546,45.18033845941183,628.3838847919615,1,441.32560883778217,0
56,Premium,73.3863167349785,10.341741549712186,847.3965369671921,2,4109.633737158796,0
7,Premium,113.99380072802781,48.56860199237593,395.5508180943727,1,797.9566050961946,0
