timestamp,factory,machine,shift,operator_skill,production_units,target_units,defect_rate,downtime_min,energy_kwh,temperature_c,vibration,efficiency_pct,maintenance_flag
2024-01-08 08:00:00,West Plant,Packer,Day,Junior,65,67,0.023220296813219913,9,129.98805035063648,77.73540904272906,1.88780185503796,97.01492537313433,0
2024-01-08 09:00:00,South Plant,Assembler,Night,Mid,68,71,0.05027349609118985,11,116.71799435234936,74.20225344792368,3.6206261658478325,95.77464788732394,0
2024-01-08 10:00:00,North Plant,Packer,Day,Mid,59,60,0.05326485952315682,9,113.75708214769833,70.09623891879342,2.022798024375681,98.33333333333333,0
2024-01-08 11:00:00,North Plant,Cutter,Day,Junior,63,70,0.0623922719366663,9,101.9811835744657,82.80414651300843,3.89431279971267,90.0,0
2024-01-08 12:00:00,North Plant,Assembler,Night,Junior,57,72,0.01487240212215605,9,120.85567694592218,76.29985910263734,3.4751744748750912,79.16666666666666,0
2024-01-08 13:00:00,West Plant,Painter,Day,Mid,62,63,0.04951416354979376,16,84.24723168350333,73.3507401555982,3.481906490976563,98.4126984126984,0
2024-01-08 14:00:00,South Plant,Cutter,Day,Senior,65,67,0.0344047669471882,7,133.08090221891484,70.63036405841869,2.992028454686175,97.01492537313433,0
2024-01-08 15:00:00,North Plant,Packer,Day,Mid,50,58,0.025830649259247912,13,150.51716400082282,64.50073200757818,2.886582962331026,86.20689655172413,0
2024-01-08 16:00:00,North Plant,Painter,Night,Senior,53,67,0.03862197380752486,7,111.51707415002684,80.19916168731302,3.0256544569207464,79.1044776119403,0
2024-01-08 17:00:00,North Plant,Cutter,Day,Senior,60,57,0.03850356000129496,10,96.73252302840606,83.90486925442002,2.318941186870049,105.26315789473684,0
2024-01-08 18:00:00,West Plant,Painter,Night,Senior,66,58,0.05114963603122135,9,98.01714129811026,75.55968720511702,2.831647045802223,113.79310344827587,0
2024-01-08 19:00:00,West Plant,Cutter,Day,Junior,77,73,0.04473746999934427,12,113.63361459619331,68.62178510324554,2.043660181346217,105.47945205479452,0
2024-01-08 20:00:00,South Plant,Assembler,Night,Mid,55,55,0.05050195477179771,9,99.60641506424132,69.18653101435632,2.9616720196178714,100.0,0
2024-01-08 21:00:00,West Plant,Cutter,Day,Mid,68,55,0.0784395465668145,4,118.99314392044192,66.91539868046182,2.6210843996760174,123.63636363636363,0
2024-01-08 22:00:00,North Plant,Assembler,Day,Senior,66,63,0.06483720970161197,11,126.96547675506272,74.09965830818611,3.556468133118916,104.76190476190477,0
2024-01-08 23:00:00,South Plant,Cutter,Night,Senior,68,57,0.02336465633731713,15,114.14191634834341,70.91991095799949,3.244880423049403,119.29824561403508,0
2024-01-09 00:00:00,North Plant,Cutter,Day,Senior,64,57,0.042678924922939204,8,117.53996463795899,65.32706810531772,2.8553951812151634,112.28070175438596,0
2024-01-09 01:00:00,North Plant,Packer,Night,Mid,45,72,0.018348880509660787,6,129.6705022536023,71.64866723344929,3.4214495688830633,62.5,0
2024-01-09 02:00:00,West Plant,Painter,Day,Senior,42,56,0.04151103579195056,9,114.117047118852,64.34609321196557,3.1668033797383637,75.0,0
2024-01-09 03:00:00,South Plant,Painter,Night,Mid,62,65,0.05696658896807542,9,140.39164722724297,76.3758772902901,3.1353430734823107,95.38461538461539,0
2024-01-09 04:00:00,West Plant,Painter,Day,Mid,64,63,0.005261666283925975,11,131.1106476452852,77.72682365342494,2.9582504563986523,101.58730158730158,0
2024-01-09 05:00:00,West Plant,Cutter,Night,Junior,58,56,0.010993948052541357,13,123.20491602757217,79.46382782454965,3.3244163064725223,103.57142857142858,0
2024-01-09 06:00:00,South Plant,Cutter,Day,Senior,47,74,0.0005848503301427854,13,119.68509197261946,72.08664275282719,2.601974562585938,63.51351351351351,0
2024-01-09 07:00:00,North Plant,Cutter,Night,Senior,68,58,0.030293412456492037,9,124.51243659496728,67.85600688574559,3.5308082691992952,117.24137931034481,0
2024-01-09 08:00:00,North Plant,Assembler,Night,Senior,55,63,0.061385222245469724,8,136.2268924766949,58.749466460101246,3.489113074312035,87.3015873015873,0
2024-01-09 09:00:00,South Plant,Assembler,Day,Junior,56,68,0.03596126812226084,12,118.65067253881328,73.96845823030617,3.4365072417597706,82.35294117647058,0
2024-01-09 10:00:00,North Plant,Packer,Night,Senior,50,73,0.04566263615008708,13,131.81039497327583,71.07262009425908,3.221170929547131,68.4931506849315,0
2024-01-09 11:00:00,South Plant,Cutter,Night,Mid,85,70,0.04718965303547585,10,129.80328199637148,85.7380029770697,3.24980853395972,121.42857142857142,0
2024-01-09 12:00:00,South Plant,Painter,Day,Senior,53,68,0.007163243567006017,10,97.24691736571293,75.15657213459488,3.468768546882883,77.94117647058823,0
2024-01-09 13:00:00,West Plant,Painter,Day,Mid,65,69,0.01395657300136576,15,140.0420071882677,69.61870921870208,3.733645037828328,94.20289855072464,0
2024-01-09 14:00:00,South Plant,Packer,Day,Mid,52,72,0.07321713807023647,7,117.35354026546497,72.80477839575495,2.8045649770505774,72.22222222222221,0
2024-01-09 15:00:00,West Plant,Painter,Day,Mid,55,69,0.0366968814710721,15,102.41439718908745,74.99629634166443,2.4058167539389386,79.71014492753623,0
2024-01-09 16:00:00,North Plant,Packer,Day,Mid,58,73,0.033489008171011775,11,134.83772134254644,80.5951774082036,2.711888373308681,79.45205479452055,0
2024-01-09 17:00:00,North Plant,Cutter,Day,Senior,54,63,0.06007891947394467,12,119.15627549863915,71.6102719958554,1.9113585776202362,85.71428571428571,0
2024-01-09 18:00:00,North Plant,Painter,Night,Junior,69,70,0.003615455574954405,11,105.1833485539296,69.8999396927065,3.1413976459957778,98.57142857142858,0
2024-01-09 19:00:00,North Plant,Cutter,Night,Junior,59,71,0.06726250790787501,8,131.9965167075428,61.83839919002666,3.516601945305542,83.09859154929578,0
2024-01-09 20:00:00,West Plant,Assembler,Night,Mid,61,64,0.053634825480856574,16,118.29116990935225,71.30859831655471,2.829114038323239,95.3125,0
2024-01-09 21:00:00,North Plant,Painter,Day,Senior,65,59,0.011593917267324585,9,118.82482469722447,70.61643103871793,2.6469435047420853,110.16949152542372,0
2024-01-09 22:00:00,South Plant,Assembler,Day,Junior,63,63,0.005193942168537537,11,126.34495245473677,66.36997868101324,2.7471892186483204,100.0,0
2024-01-09 23:00:00,South Plant,Painter,Night,Senior,64,68,0.00023108081900988787,5,93.74324371742284,65.76384745709663,3.7133509426573914,94.11764705882352,0
2024-01-10 00:00:00,South Plant,Cutter,Night,Junior,70,64,0.023532223690341584,18,126.17720045510357,60.531876100248255,3.8127482479292625,109.375,0
2024-01-10 01:00:00,West Plant,Packer,Day,Mid,71,55,0.025984004628295594,3,132.61568675807365,63.83146167169182,4.376965844295488,129.0909090909091,0
2024-01-10 02:00:00,North Plant,Cutter,Night,Mid,50,74,0.01414457158294459,11,122.29433463182444,64.70241037429437,2.1662724987613844,67.56756756756756,0
2024-01-10 03:00:00,North Plant,Cutter,Day,Mid,57,57,0.022967216247957625,10,121.51450989540045,64.8478949170378,2.603624821438068,100.0,0
2024-01-10 04:00:00,North Plant,Cutter,Day,Junior,58,70,0.04496302369224992,7,142.42776165042412,70.14255507547091,3.327251733856245,82.85714285714286,0
2024-01-10 05:00:00,West Plant,Painter,Night,Senior,55,59,0.009028744428195576,12,97.24393469670764,75.37353036570659,3.1926997392486443,93.22033898305084,0
2024-01-10 06:00:00,South Plant,Packer,Day,Mid,57,67,0.01609112522444077,6,129.36815232935064,69.96970995803451,4.381378082088126,85.07462686567165,0
2024-01-10 07:00:00,South Plant,Assembler,Day,Senior,64,59,0.044959232465586654,9,125.35266949048614,62.33894357294609,3.587056632805531,108.47457627118644,0
2024-01-10 08:00:00,North Plant,Cutter,Day,Senior,74,65,0.05635783760121723,5,98.99202646199103,68.15647044505651,2.926447105153809,113.84615384615384,0
2024-01-10 09:00:00,South Plant,Painter,Day,Mid,44,71,0.07450166016978786,15,119.83533303072541,67.68064805300241,2.1515994688030116,61.97183098591549,0
2024-01-10 10:00:00,South Plant,Assembler,Night,Junior,50,57,0.04084432462239997,7,132.35946287281925,77.83754314253446,2.8441645570527982,87.71929824561403,0
2024-01-10 11:00:00,West Plant,Cutter,Day,Mid,60,60,0.009057938275800356,5,129.1668091128045,69.24552635055423,2.73038051741596,100.0,0
2024-01-10 12:00:00,West Plant,Assembler,Day,Mid,70,70,0.04732225774270536,10,117.89655322359478,72.61516364977965,4.069212488788734,100.0,0
2024-01-10 13:00:00,West Plant,Cutter,Night,Junior,56,74,0.07962906763719241,16,110.44213142661711,76.45540214960809,2.4174262354889895,75.67567567567568,0
2024-01-10 14:00:00,West Plant,Assembler,Day,Senior,52,56,0.0706451616810547,12,121.89325915490515,71.18053388142786,3.1938339218491616,92.85714285714286,0
2024-01-10 15:00:00,North Plant,Assembler,Day,Junior,61,59,0.06241301142719917,10,117.76944837445023,73.73121536255556,2.298814351823542,103.38983050847457,0
2024-01-10 16:00:00,West Plant,Packer,Night,Junior,65,73,0.05876768536437038,10,126.05120804195631,70.08274434084367,2.947595410807114,89.04109589041096,0
2024-01-10 17:00:00,South Plant,Packer,Night,Mid,71,74,0.06044444504904057,6,109.88256748616101,67.80839989617593,2.55477541858241,95.94594594594594,0
2024-01-10 18:00:00,North Plant,Cutter,Day,Junior,56,65,0.007256689952423994,13,117.77834204849214,70.37692306535477,2.997149212467614,86.15384615384616,0
2024-01-10 19:00:00,South Plant,Painter,Day,Junior,54,72,0.041614326040897785,10,134.50399956500485,71.12880826454742,2.3435628476459667,75.0,0
2024-01-10 20:00:00,South Plant,Packer,Night,Junior,68,57,0.05516639152178755,7,138.12022551941968,66.49450395046141,1.7323771466691278,119.29824561403508,0
2024-01-10 21:00:00,South Plant,Assembler,Day,Senior,55,66,0.005817779870546706,12,105.4922359311434,71.71165881220703,2.1105734460685355,83.33333333333334,0
2024-01-10 22:00:00,West Plant,Packer,Day,Senior,67,67,0.07318061732198594,11,101.28888085006898,75.00088818296196,3.0498168667199654,100.0,0
2024-01-10 23:00:00,West Plant,Packer,Day,Mid,55,74,0.010215012209286573,6,87.95534427562109,67.97428795020112,3.957604542931946,74.32432432432432,0
2024-01-11 00:00:00,North Plant,Cutter,Night,Mid,58,74,0.007055662803574689,8,114.427670519797,60.412599716715675,3.5716614642162137,78.37837837837837,0
2024-01-11 01:00:00,North Plant,Packer,Day,Senior,55,63,0.009875454547451588,10,146.06481174647897,76.60629853079794,2.5829589346235498,87.3015873015873,0
2024-01-11 02:00:00,West Plant,Packer,Night,Junior,40,63,0.0338588574396033,10,128.25266498988674,69.81348294392383,3.3103587642171415,63.49206349206349,0
2024-01-11 03:00:00,South Plant,Assembler,Night,Mid,66,61,0.043454061104639105,4,133.04531143945428,71.09046414864197,3.0135347503622794,108.19672131147541,0
2024-01-11 04:00:00,North Plant,Packer,Night,Mid,67,55,0.007579117745305269,15,120.8588777904349,79.17198567561437,3.9179595581041546,121.81818181818183,0
2024-01-11 05:00:00,West Plant,Assembler,Night,Junior,72,55,0.06287876653648014,6,129.84665487303556,68.24378837841333,2.9861894251059415,130.9090909090909,0
2024-01-11 06:00:00,West Plant,Packer,Day,Junior,67,73,0.016012874207272425,17,112.78437523245594,68.55342787553346,3.0335927366900366,91.78082191780823,0
2024-01-11 07:00:00,West Plant,Packer,Night,Junior,55,57,0.044837153298293374,6,122.59386824194135,67.80127338455047,2.671386840963113,96.49122807017544,0
2024-01-11 08:00:00,South Plant,Painter,Day,Junior,60,61,0.039289839928857664,7,128.78845758389483,78.62754236766285,4.126637273033543,98.36065573770492,0
2024-01-11 09:00:00,West Plant,Packer,Night,Junior,52,66,0.07245084632736441,10,139.63756460027562,67.70152054988165,2.882353005327435,78.78787878787878,0
2024-01-11 10:00:00,West Plant,Assembler,Night,Senior,59,70,0.07146427918540368,15,127.15166112004071,62.16166384065671,2.388504638448704,84.28571428571429,0
2024-01-11 11:00:00,West Plant,Assembler,Day,Junior,54,67,0.01907296843229841,8,119.7102524765503,69.89733102545497,3.076749581473858,80.59701492537313,0
2024-01-11 12:00:00,West Plant,Cutter,Night,Mid,53,72,0.04307400736100563,8,104.84003961474001,75.03855724507586,3.2534194706706074,73.61111111111111,0
2024-01-11 13:00:00,North Plant,Cutter,Night,Senior,60,71,0.07883201091711857,8,115.65390858264362,65.79778727124757,2.8958834785585466,84.50704225352112,0
2024-01-11 14:00:00,North Plant,Painter,Day,Mid,61,63,0.026547779945828277,9,126.97792877105167,68.59957339581074,3.5531007566180164,96.82539682539682,0
2024-01-11 15:00:00,West Plant,Assembler,Night,Junior,64,68,0.005893541738169086,11,116.2487281107219,76.71124874590627,3.6715410808762625,94.11764705882352,0
2024-01-11 16:00:00,South Plant,Assembler,Night,Mid,68,59,0.05744259561674458,8,104.52771645216566,71.60871570816828,2.6905886234672565,115.2542372881356,0
2024-01-11 17:00:00,North Plant,Assembler,Night,Junior,69,65,0.040255505207056425,10,129.3133755653256,63.412144483131506,2.730821852204609,106.15384615384616,0
2024-01-11 18:00:00,West Plant,Painter,Day,Mid,56,74,0.07517063171699356,14,119.29417556552418,78.40766920930434,3.418622709597413,75.67567567567568,0
2024-01-11 19:00:00,North Plant,Assembler,Night,Mid,64,60,0.04601598438920634,15,108.77750868538979,63.95537528475987,2.910101218385279,106.66666666666667,0
2024-01-11 20:00:00,North Plant,Cutter,Day,Junior,57,60,0.040919714546595404,9,87.1966317772086,70.56228323535909,2.694035752128206,95.0,0
2024-01-11 21:00:00,South Plant,Painter,Day,Mid,63,62,0.07318775003050118,16,120.57830714077446,76.51357002551745,2.942291761383425,101.61290322580645,0
2024-01-11 22:00:00,West Plant,Cutter,Day,Senior,55,55,0.03043068009486615,12,114.06891275271342,68.72809544357092,3.3101980531349136,100.0,0
2024-01-11 23:00:00,West Plant,Cutter,Night,Mid,58,63,0.04779570758791852,10,157.61180150888708,73.89331087549033,3.2979668991174966,92.06349206349206,0
2024-01-12 00:00:00,South Plant,Painter,Night,Senior,81,64,0.06765645886532089,13,140.6777349039168,83.37521154419278,2.6148468632329895,126.5625,0
2024-01-12 01:00:00,South Plant,Packer,Night,Senior,73,71,0.04780694226154032,13,103.24854538711297,66.36574228261398,3.040973951010842,102.8169014084507,0
2024-01-12 02:00:00,West Plant,Packer,Night,Mid,57,57,0.023823667449524865,7,137.93155359294883,71.17673429312086,2.922076640301569,100.0,0
2024-01-12 03:00:00,West Plant,Cutter,Day,Senior,63,67,0.04466577355097644,5,121.45087866254751,78.96396089877885,3.934819379123605,94.02985074626866,0
2024-01-12 04:00:00,South Plant,Packer,Day,Senior,59,62,0.03456205737349762,6,135.64378541312075,72.95742507346998,3.6884617732673397,95.16129032258065,0
2024-01-12 05:00:00,North Plant,Assembler,Night,Mid,58,74,0.07877709577875813,13,160.64582046810736,74.67950294015345,3.6016678005436575,78.37837837837837,0
2024-01-12 06:00:00,North Plant,Painter,Night,Junior,59,68,0.004075407094435856,8,112.21746068500478,76.43987166863037,2.9768773127590045,86.76470588235294,0
2024-01-12 07:00:00,South Plant,Cutter,Day,Junior,46,74,0.06143747310500146,11,113.36125501258253,63.09804598792103,3.892179557420912,62.16216216216216,0
2024-01-12 08:00:00,North Plant,Assembler,Night,Senior,68,62,0.0019212241866144008,8,105.80797251015777,75.74562801396733,2.017785688016516,109.6774193548387,0
2024-01-12 09:00:00,South Plant,Packer,Night,Senior,62,73,0.048313168365037476,10,133.00078367811466,65.1372324360393,4.153096203771382,84.93150684931507,0
2024-01-12 10:00:00,North Plant,Assembler,Night,Junior,53,67,0.03447492706692078,14,132.28705758528724,64.7651986078382,3.9066918986645627,79.1044776119403,0
2024-01-12 11:00:00,North Plant,Packer,Night,Senior,67,60,0.07283550432822813,15,146.50002055222217,72.48956174899935,3.1727790617866267,111.66666666666667,0
2024-01-12 12:00:00,West Plant,Cutter,Night,Junior,52,58,0.043147234485440375,10,129.56859108845595,66.33642239796998,2.3647411305937087,89.65517241379311,0
2024-01-12 13:00:00,West Plant,Assembler,Night,Mid,57,60,0.06618667985245448,9,98.73921838645697,71.9893739023171,2.2871816669048872,95.0,0
2024-01-12 14:00:00,North Plant,Painter,Day,Senior,63,74,0.05377132301445669,10,142.44481159650874,71.25967947640851,2.4925176330800554,85.13513513513513,0
2024-01-12 15:00:00,North Plant,Cutter,Day,Mid,61,56,0.03576472176772193,10,124.82166375480669,66.40045578579455,3.108410924627249,108.92857142857142,0
2024-01-12 16:00:00,West Plant,Assembler,Day,Junior,49,64,0.027016906003356204,9,116.19920729047008,65.25177037870337,2.445116108790106,76.5625,0
2024-01-12 17:00:00,West Plant,Assembler,Day,Junior,52,65,0.009362943390129734,14,106.42022217179662,67.66843007205256,3.7476553676912467,80.0,0
2024-01-12 18:00:00,West Plant,Packer,Night,Mid,58,65,0.0010815242556883487,7,134.11959039404508,72.28345895785327,4.180061631467996,89.23076923076924,0
2024-01-12 19:00:00,South Plant,Cutter,Night,Senior,64,57,0.00011169668804673627,8,99.10252433766425,82.17099046020083,2.215734628145852,112.28070175438596,0
2024-01-12 20:00:00,North Plant,Cutter,Day,Mid,44,65,0.018072395159982345,15,147.3000662800678,63.10294649180097,3.6174190836252307,67.6923076923077,0
2024-01-12 21:00:00,West Plant,Cutter,Day,Mid,79,62,0.04487372783032189,12,119.70734114357425,64.47203761308835,2.4027268893198435,127.41935483870968,0
2024-01-12 22:00:00,North Plant,Cutter,Day,Senior,61,71,0.0780395635169031,12,86.94079203407264,74.60404138230888,3.724126561987039,85.91549295774648,0
2024-01-12 23:00:00,South Plant,Packer,Day,Junior,57,55,0.056418320054129965,12,125.56988497856847,65.49981156949306,3.2116511490005464,103.63636363636364,0
2024-01-13 00:00:00,South Plant,Painter,Day,Mid,60,70,0.005654625747287314,9,123.77792526933659,69.78776367344977,2.974249083251711,85.71428571428571,0
2024-01-13 01:00:00,West Plant,Cutter,Night,Mid,54,74,0.05161657101656509,10,117.12219553745194,72.83209608468312,3.753595886159415,72.97297297297297,0
2024-01-13 02:00:00,South Plant,Packer,Night,Junior,56,61,0.03883965138280015,10,147.16525806204987,74.89367696032022,2.528910259759592,91.80327868852459,0
2024-01-13 03:00:00,North Plant,Painter,Day,Mid,44,62,0.05089467472125809,10,136.3008222647067,68.24271995912004,3.4537559093874837,70.96774193548387,0
2024-01-13 04:00:00,West Plant,Painter,Day,Junior,77,67,0.04985535159284197,14,99.62017136757738,64.40972314173132,3.43337270673709,114.92537313432835,0
2024-01-13 05:00:00,North Plant,Packer,Night,Senior,45,59,0.011515597478820921,12,129.07302288062706,73.9593947634336,3.2459131699782056,76.27118644067797,0
